"city","year","isocode","continent","latitude","longitude","city_population","ln_city_population","ln_wpot","post","ln_wpot_post","ln_oworld","ln_tropics","ln_elevation","ln_rugged","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900"
"Cordova",1000,"ESP","Europe",37.8800010681152,-4.76999998092651,450000,13.0170030593872,6.41098117828369,0,0,8.66278171539307,10.3551025390625,6.92348098754883,3.1741771697998,1,0,0,0,0,0,0,0,0,0,0,0
"Cordova",1100,"ESP","Europe",37.8800010681152,-4.76999998092651,60000,11.0020999908447,6.41098117828369,0,0,8.66278171539307,10.3551025390625,6.92348098754883,3.1741771697998,0,1,0,0,0,0,0,0,0,0,0,0
"Cordova",1200,"ESP","Europe",37.8800010681152,-4.76999998092651,60000,11.0020999908447,6.41098117828369,0,0,8.66278171539307,10.3551025390625,6.92348098754883,3.1741771697998,0,0,1,0,0,0,0,0,0,0,0,0
"Cordova",1300,"ESP","Europe",37.8800010681152,-4.76999998092651,40000,10.5966348648071,6.41098117828369,0,0,8.66278171539307,10.3551025390625,6.92348098754883,3.1741771697998,0,0,0,1,0,0,0,0,0,0,0,0
"Cordova",1900,"ESP","Europe",37.8800010681152,-4.76999998092651,52000,10.8589992523193,6.41098117828369,1,6.41098117828369,8.66278171539307,10.3551025390625,6.92348098754883,3.1741771697998,0,0,0,0,0,0,0,0,0,0,0,1
"Cork",1750,"IRL","Europe",51.8899993896484,-8.47000026702881,46000,10.7363967895508,0,1,0,8.19586181640625,10.3551025390625,6.42091083526611,2.38499188423157,0,0,0,0,0,0,0,0,1,0,0,0
"Cork",1800,"IRL","Europe",51.8899993896484,-8.47000026702881,53000,10.8780469894409,0,1,0,8.19586181640625,10.3551025390625,6.42091083526611,2.38499188423157,0,0,0,0,0,0,0,0,0,1,0,0
"Cork",1900,"IRL","Europe",51.8899993896484,-8.47000026702881,76000,11.2384881973267,0,1,0,8.19586181640625,10.3551025390625,6.42091083526611,2.38499188423157,0,0,0,0,0,0,0,0,0,0,0,1
"Coruna",1900,"ESP","Europe",43.3699989318848,-8.39000034332275,43000,10.6689558029175,0,1,0,0,10.3551025390625,6.63515901565552,3.09042525291443,0,0,0,0,0,0,0,0,0,0,0,1
"Coventry",1900,"GBR","Europe",52.4000015258789,-1.50999999046326,68000,11.1272630691528,9.71025085449219,1,9.71025085449219,10.2839508056641,0,5.76188564300537,1.44664287567139,0,0,0,0,0,0,0,0,0,0,0,1
"Craiova",1900,"ROU","Europe",44.310001373291,23.8799991607666,45000,10.7144174575806,10.1800842285156,1,10.1800842285156,10.3409976959229,0,5.70771408081055,2.40513300895691,0,0,0,0,0,0,0,0,0,0,0,1
"Cremona",1500,"ITA","Europe",45.1300010681152,10.0200004577637,40000,10.5966348648071,9.69477462768555,0,0,10.0264549255371,8.48347473144531,7.1245551109314,2.97683501243591,0,0,0,0,0,1,0,0,0,0,0,0
"Crewe",1900,"GBR","Europe",53.0900001525879,-2.44000005722046,41000,10.6213274002075,9.44046020507812,1,9.44046020507812,10.2233819961548,0,6.11658906936646,2.02127528190613,0,0,0,0,0,0,0,0,0,0,0,1
"Cuddalore",1900,"IND","Asia",11.75,79.7600021362305,51000,10.8395805358887,0,1,0,10.1017541885376,10.3551025390625,5.3481650352478,1.33392643928528,0,0,0,0,0,0,0,0,0,0,0,1
"Cuttack",1300,"IND","Asia",20.4599990844727,85.870002746582,90000,11.4075651168823,0,0,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,1,0,0,0,0,0,0,0,0
"Cuttack",1400,"IND","Asia",20.4599990844727,85.870002746582,75000,11.2252435684204,0,0,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,0,1,0,0,0,0,0,0,0
"Cuttack",1500,"IND","Asia",20.4599990844727,85.870002746582,140000,11.8493976593018,0,0,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,0,0,1,0,0,0,0,0,0
"Cuttack",1600,"IND","Asia",20.4599990844727,85.870002746582,60000,11.0020999908447,0,0,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,0,0,0,1,0,0,0,0,0
"Cuttack",1850,"IND","Asia",20.4599990844727,85.870002746582,40000,10.5966348648071,0,1,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,0,0,0,0,0,0,0,1,0
"Cuttack",1900,"IND","Asia",20.4599990844727,85.870002746582,51000,10.8395805358887,0,1,0,9.8208646774292,10.3551025390625,6.1089301109314,2.06226396560669,0,0,0,0,0,0,0,0,0,0,0,1
"Czestochowa",1900,"POL","Europe",50.810001373291,19.1100006103516,53000,10.8780469894409,10.3244171142578,1,10.3244171142578,10.0802392959595,0,5.81114101409912,1.8577173948288,0,0,0,0,0,0,0,0,0,0,0,1
"Dacca",1700,"BGD","Asia",23.7000007629395,90.4000015258789,150000,11.9183902740479,0,0,0,10.2589349746704,10.3551025390625,3.72569346427917,0.566328406333923,0,0,0,0,0,0,0,1,0,0,0,0
"Dacca",1750,"BGD","Asia",23.7000007629395,90.4000015258789,1e+05,11.5129251480103,0,1,0,10.2589349746704,10.3551025390625,3.72569346427917,0.566328406333923,0,0,0,0,0,0,0,0,1,0,0,0
"Dacca",1800,"BGD","Asia",23.7000007629395,90.4000015258789,106000,11.5711946487427,0,1,0,10.2589349746704,10.3551025390625,3.72569346427917,0.566328406333923,0,0,0,0,0,0,0,0,0,1,0,0
"Dacca",1900,"BGD","Asia",23.7000007629395,90.4000015258789,90000,11.4075651168823,0,1,0,10.2589349746704,10.3551025390625,3.72569346427917,0.566328406333923,0,0,0,0,0,0,0,0,0,0,0,1
"Damascus",1200,"SYR","Asia",33.5099983215332,36.2900009155273,90000,11.4075651168823,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,1,0,0,0,0,0,0,0,0,0
"Damascus",1300,"SYR","Asia",33.5099983215332,36.2900009155273,64000,11.0666379928589,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,1,0,0,0,0,0,0,0,0
"Damascus",1400,"SYR","Asia",33.5099983215332,36.2900009155273,70000,11.1562509536743,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,1,0,0,0,0,0,0,0
"Damascus",1500,"SYR","Asia",33.5099983215332,36.2900009155273,60000,11.0020999908447,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,1,0,0,0,0,0,0
"Damascus",1600,"SYR","Asia",33.5099983215332,36.2900009155273,60000,11.0020999908447,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,1,0,0,0,0,0
"Damascus",1700,"SYR","Asia",33.5099983215332,36.2900009155273,70000,11.1562509536743,0,0,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,0,1,0,0,0,0
"Damascus",1750,"SYR","Asia",33.5099983215332,36.2900009155273,80000,11.2897815704346,0,1,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,0,0,1,0,0,0
"Damascus",1800,"SYR","Asia",33.5099983215332,36.2900009155273,90000,11.4075651168823,0,1,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,0,0,0,1,0,0
"Damascus",1850,"SYR","Asia",33.5099983215332,36.2900009155273,108000,11.5898866653442,0,1,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,0,0,0,0,1,0
"Damascus",1900,"SYR","Asia",33.5099983215332,36.2900009155273,165000,12.0137004852295,0,1,0,7.39385461807251,10.3551025390625,7.35831785202026,3.22570109367371,0,0,0,0,0,0,0,0,0,0,0,1
"Damietta",1200,"EGY","Africa",31.4200000762939,32.810001373291,1e+05,11.5129251480103,0,0,0,0,10.3551025390625,4.1972017288208,2.28343749046326,0,0,1,0,0,0,0,0,0,0,0,0
"Damietta",1300,"EGY","Africa",31.4200000762939,32.810001373291,108000,11.5898866653442,0,0,0,0,10.3551025390625,4.1972017288208,2.28343749046326,0,0,0,1,0,0,0,0,0,0,0,0
"Damietta",1400,"EGY","Africa",31.4200000762939,32.810001373291,90000,11.4075651168823,0,0,0,0,10.3551025390625,4.1972017288208,2.28343749046326,0,0,0,0,1,0,0,0,0,0,0,0
"Danzig",1600,"POL","Europe",54.3499984741211,18.6399993896484,49000,10.7995758056641,10.2772626876831,0,0,9.78121757507324,0,5.19886541366577,1.79875922203064,0,0,0,0,0,0,1,0,0,0,0,0
"Danzig",1700,"POL","Europe",54.3499984741211,18.6399993896484,50000,10.8197784423828,10.2772626876831,0,0,9.78121757507324,0,5.19886541366577,1.79875922203064,0,0,0,0,0,0,0,1,0,0,0,0
"Danzig",1750,"POL","Europe",54.3499984741211,18.6399993896484,47000,10.7579030990601,10.2772626876831,1,10.2772626876831,9.78121757507324,0,5.19886541366577,1.79875922203064,0,0,0,0,0,0,0,0,1,0,0,0
"Danzig",1800,"POL","Europe",54.3499984741211,18.6399993896484,41000,10.6213274002075,10.2772626876831,1,10.2772626876831,9.78121757507324,0,5.19886541366577,1.79875922203064,0,0,0,0,0,0,0,0,0,1,0,0
"Danzig",1900,"POL","Europe",54.3499984741211,18.6399993896484,140000,11.8493976593018,10.2772626876831,1,10.2772626876831,9.78121757507324,0,5.19886541366577,1.79875922203064,0,0,0,0,0,0,0,0,0,0,0,1
"Darbhanga",1900,"IND","Asia",26.1399993896484,85.8899993896484,66000,11.0974102020264,0,1,0,9.99922561645508,10.3551025390625,5.54950857162476,1.29234910011292,0,0,0,0,0,0,0,0,0,0,0,1
"Darlington",1900,"GBR","Europe",54.5200004577637,-1.58000004291534,43000,10.6689558029175,9.24650382995605,1,9.24650382995605,9.96156692504883,0,6.21096515655518,2.31569528579712,0,0,0,0,0,0,0,0,0,0,0,1
"Darmstadt",1900,"DEU","Europe",49.8699989318848,8.64999961853027,72000,11.1844215393066,9.6225471496582,1,9.6225471496582,10.0536375045776,0,6.21121120452881,2.77124857902527,0,0,0,0,0,0,0,0,0,0,0,1
"Davenport",1900,"GBR","Europe",53.1800003051758,-2.29999995231628,71000,11.1704349517822,9.32745456695557,1,9.32745456695557,10.1946277618408,0,6.11658906936646,2.00612139701843,0,0,0,0,0,0,0,0,0,0,0,1
"Debrecen",1900,"HUN","Europe",47.5200004577637,21.6299991607666,72000,11.1844215393066,9.32499504089355,1,9.32499504089355,10.1455717086792,0,5.61174297332764,1.88433074951172,0,0,0,0,0,0,0,0,0,0,0,1
"Delhi",1200,"IND","Asia",28.6299991607666,77.2200012207031,60000,11.0020999908447,0,0,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,1,0,0,0,0,0,0,0,0,0
"Delhi",1300,"IND","Asia",28.6299991607666,77.2200012207031,1e+05,11.5129251480103,0,0,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,1,0,0,0,0,0,0,0,0
"Delhi",1500,"IND","Asia",28.6299991607666,77.2200012207031,80000,11.2897815704346,0,0,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,1,0,0,0,0,0,0
"Delhi",1700,"IND","Asia",28.6299991607666,77.2200012207031,60000,11.0020999908447,0,0,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,0,0,1,0,0,0,0
"Delhi",1750,"IND","Asia",28.6299991607666,77.2200012207031,150000,11.9183902740479,0,1,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,0,0,0,1,0,0,0
"Delhi",1800,"IND","Asia",28.6299991607666,77.2200012207031,140000,11.8493976593018,0,1,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,0,0,0,0,1,0,0
"Delhi",1850,"IND","Asia",28.6299991607666,77.2200012207031,156000,11.9576110839844,0,1,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,0,0,0,0,0,1,0
"Delhi",1900,"IND","Asia",28.6299991607666,77.2200012207031,207000,12.2404737472534,0,1,0,8.9933910369873,10.3551025390625,5.76507043838501,0.83560985326767,0,0,0,0,0,0,0,0,0,0,0,1
"Derby",1900,"GBR","Europe",52.9199981689453,-1.47000002861023,112000,11.6262540817261,9.33871173858643,1,9.33871173858643,10.254301071167,0,5.76890659332275,1.54842531681061,0,0,0,0,0,0,0,0,0,0,0,1
"Dessau",1900,"DEU","Europe",51.8300018310547,12.2399997711182,50000,10.8197784423828,10.0499277114868,1,10.0499277114868,10.2941436767578,0,5.42695045471191,1.79373228549957,0,0,0,0,0,0,0,0,0,0,0,1
"Dewsbury",1900,"GBR","Europe",53.689998626709,-1.62999999523163,57000,10.9508066177368,9.15957069396973,1,9.15957069396973,10.1270666122437,0,5.96714973449707,2.06664824485779,0,0,0,0,0,0,0,0,0,0,0,1
"Dijon",1900,"FRA","Europe",47.3199996948242,5.03999996185303,71000,11.1704349517822,10.0008058547974,1,10.0008058547974,10.2603425979614,0,6.43649387359619,2.63838005065918,0,0,0,0,0,0,0,0,0,0,0,1
"Dikwa",1900,"NGA","Africa",12.0200004577637,13.9200000762939,50000,10.8197784423828,0,1,0,8.18118095397949,10.3551025390625,5.84281969070435,1.72616219520569,0,0,0,0,0,0,0,0,0,0,0,1
"Dorpat",1900,"EST","Europe",58.3699989318848,26.7099990844727,42000,10.6454248428345,9.88323497772217,1,9.88323497772217,10.023645401001,0,4.90342140197754,1.46819639205933,0,0,0,0,0,0,0,0,0,0,0,1
"Dortmund",1900,"DEU","Europe",51.5099983215332,7.46000003814697,142000,11.863582611084,8.9824333190918,1,8.9824333190918,9.96329498291016,0,5.87481355667114,2.31441950798035,0,0,0,0,0,0,0,0,0,0,0,1
"Dover",1900,"GBR","Europe",51.1199989318848,1.30999994277954,40000,10.5966348648071,9.90461444854736,1,9.90461444854736,10.344407081604,0,5.1989574432373,1.7878760099411,0,0,0,0,0,0,0,0,0,0,0,1
"Dresden",1750,"DEU","Europe",51.0499992370605,13.7299995422363,60000,11.0020999908447,9.95788288116455,1,9.95788288116455,10.1483154296875,0,6.258864402771,2.42026376724243,0,0,0,0,0,0,0,0,1,0,0,0
"Dresden",1800,"DEU","Europe",51.0499992370605,13.7299995422363,61000,11.0186290740967,9.95788288116455,1,9.95788288116455,10.1483154296875,0,6.258864402771,2.42026376724243,0,0,0,0,0,0,0,0,0,1,0,0
"Dresden",1900,"DEU","Europe",51.0499992370605,13.7299995422363,540000,13.1993246078491,9.95788288116455,1,9.95788288116455,10.1483154296875,0,6.258864402771,2.42026376724243,0,0,0,0,0,0,0,0,0,0,0,1
"Dublin",1700,"IRL","Europe",53.3400001525879,-6.26000022888184,80000,11.2897815704346,6.69788408279419,0,0,9.7323637008667,9.25655364990234,6.05299377441406,2.02034282684326,0,0,0,0,0,0,0,1,0,0,0,0
"Dublin",1750,"IRL","Europe",53.3400001525879,-6.26000022888184,125000,11.7360687255859,6.69788408279419,1,6.69788408279419,9.7323637008667,9.25655364990234,6.05299377441406,2.02034282684326,0,0,0,0,0,0,0,0,1,0,0,0
"Dublin",1800,"IRL","Europe",53.3400001525879,-6.26000022888184,165000,12.0137004852295,6.69788408279419,1,6.69788408279419,9.7323637008667,9.25655364990234,6.05299377441406,2.02034282684326,0,0,0,0,0,0,0,0,0,1,0,0
"Dublin",1850,"IRL","Europe",53.3400001525879,-6.26000022888184,263000,12.4799089431763,6.69788408279419,1,6.69788408279419,9.7323637008667,9.25655364990234,6.05299377441406,2.02034282684326,0,0,0,0,0,0,0,0,0,0,1,0
"Dublin",1900,"IRL","Europe",53.3400001525879,-6.26000022888184,382000,12.8531761169434,6.69788408279419,1,6.69788408279419,9.7323637008667,9.25655364990234,6.05299377441406,2.02034282684326,0,0,0,0,0,0,0,0,0,0,0,1
"Dundee",1900,"GBR","Europe",56.4599990844727,-2.96000003814697,160000,11.9829292297363,9.18812274932861,1,9.18812274932861,9.45378398895264,0,6.56244421005249,2.74931502342224,0,0,0,0,0,0,0,0,0,0,0,1
"Dunedin",1900,"NZL","Australian Area",-45.8699989318848,170.5,51000,10.8395805358887,8.42087459564209,1,8.42087459564209,9.52340984344482,9.66198635101318,6.82690668106079,2.99168372154236,0,0,0,0,0,0,0,0,0,0,0,1
"Dunkerque",1900,"FRA","Europe",51.0299987792969,2.36999988555908,70000,11.1562509536743,10.0449590682983,1,10.0449590682983,10.2961053848267,0,5.04065608978271,1.81796193122864,0,0,0,0,0,0,0,0,0,0,0,1
"Durban",1900,"ZAF","Africa",-29.8500003814697,31.0100002288818,56000,10.9331073760986,8.82374095916748,1,8.82374095916748,8.95785522460938,10.3551025390625,7.21524000167847,3.6566526889801,0,0,0,0,0,0,0,0,0,0,0,1
"Dusseldorf",1900,"DEU","Europe",51.2200012207031,6.76999998092651,213000,12.2690477371216,9.29429054260254,1,9.29429054260254,9.99255275726318,0,5.49853324890137,2.24506592750549,0,0,0,0,0,0,0,0,0,0,0,1
"Dvinsk",1900,"LVA","Europe",57.0299987792969,24.0699996948242,73000,11.1982145309448,10.0534982681274,1,10.0534982681274,10.3551025390625,0,4.49938201904297,1.45561730861664,0,0,0,0,0,0,0,0,0,0,0,1
"Eastbourne",1900,"GBR","Europe",50.7700004577637,0.239999994635582,42000,10.6454248428345,9.43885898590088,1,9.43885898590088,10.166633605957,0,5.35721492767334,1.73553431034088,0,0,0,0,0,0,0,0,0,0,0,1
"Edessa",1100,"TUR","Asia",37.1500015258789,38.7700004577637,41000,10.6213274002075,5.14597415924072,0,0,10.0974454879761,10.3551025390625,6.74976396560669,2.93125748634338,0,1,0,0,0,0,0,0,0,0,0,0
"Edessa",1900,"TUR","Asia",37.1500015258789,38.7700004577637,55000,10.9150886535645,5.14597415924072,1,5.14597415924072,10.0974454879761,10.3551025390625,6.74976396560669,2.93125748634338,0,0,0,0,0,0,0,0,0,0,0,1
"Edinburgh",1750,"GBR","Europe",55.9500007629395,-3.1800000667572,55000,10.9150886535645,9.38722801208496,1,9.38722801208496,9.70821666717529,0,6.47100305557251,2.63885998725891,0,0,0,0,0,0,0,0,1,0,0,0
"Edinburgh",1800,"GBR","Europe",55.9500007629395,-3.1800000667572,82000,11.314474105835,9.38722801208496,1,9.38722801208496,9.70821666717529,0,6.47100305557251,2.63885998725891,0,0,0,0,0,0,0,0,0,1,0,0
"Edinburgh",1850,"GBR","Europe",55.9500007629395,-3.1800000667572,191000,12.1600284576416,9.38722801208496,1,9.38722801208496,9.70821666717529,0,6.47100305557251,2.63885998725891,0,0,0,0,0,0,0,0,0,0,1,0
"Edinburgh",1900,"GBR","Europe",55.9500007629395,-3.1800000667572,4e+05,12.8992195129395,9.38722801208496,1,9.38722801208496,9.70821666717529,0,6.47100305557251,2.63885998725891,0,0,0,0,0,0,0,0,0,0,0,1
"Ekaterinburg",1900,"RUS","Asia",56.8300018310547,60.5900001525879,54000,10.8967390060425,9.75629138946533,1,9.75629138946533,9.83875751495361,0,6.08868217468262,2.2144935131073,0,0,0,0,0,0,0,0,0,0,0,1
"Ekaterinodar",1900,"RUS","Asia",45.0400009155273,38.9799995422363,70000,11.1562509536743,9.5598030090332,1,9.5598030090332,10.2966079711914,0,5.65546178817749,2.35751605033875,0,0,0,0,0,0,0,0,0,0,0,1
"Ekaterinoslav",1900,"UKR","Europe",48.4199981689453,35.1300010681152,135000,11.8130302429199,10.1749820709229,1,10.1749820709229,10.3181142807007,0,5.03288602828979,2.06071496009827,0,0,0,0,0,0,0,0,0,0,0,1
"Elbing",1900,"POL","Europe",54.1500015258789,19.3999996185303,52000,10.8589992523193,10.2637872695923,1,10.2637872695923,10.0795221328735,0,5.19823408126831,1.78410494327545,0,0,0,0,0,0,0,0,0,0,0,1
"Elizavetgrad",1900,"UKR","Europe",48.5499992370605,32.2700004577637,66000,11.0974102020264,10.2709712982178,1,10.2709712982178,10.3024597167969,0,5.21663284301758,2.21964693069458,0,0,0,0,0,0,0,0,0,0,0,1
"Erfurt",1900,"DEU","Europe",50.9700012207031,11.0200004577637,85000,11.3504066467285,10.1022386550903,1,10.1022386550903,10.2386960983276,0,6.31613254547119,2.82109546661377,0,0,0,0,0,0,0,0,0,0,0,1
"Etawah",1900,"IND","Asia",26.7700004577637,79.0100021362305,42000,10.6454248428345,0,1,0,8.24849128723145,10.3551025390625,5.22867488861084,1.05160200595856,0,0,0,0,0,0,0,0,0,0,0,1
"Exeter",1850,"GBR","Europe",50.7200012207031,-3.52999997138977,40000,10.5966348648071,7.29352855682373,1,7.29352855682373,9.86961460113525,9.76734066009521,5.76832103729248,2.20793795585632,0,0,0,0,0,0,0,0,0,0,1,0
"Exeter",1900,"GBR","Europe",50.7200012207031,-3.52999997138977,54000,10.8967390060425,7.29352855682373,1,7.29352855682373,9.86961460113525,9.76734066009521,5.76832103729248,2.20793795585632,0,0,0,0,0,0,0,0,0,0,0,1
"Faizabad",1900,"IND","Asia",26.7700004577637,82.1399993896484,75000,11.2252435684204,0,1,0,9.84246444702148,10.3551025390625,4.6509256362915,0.380494058132172,0,0,0,0,0,0,0,0,0,0,0,1
"Farrukhabad",1750,"IND","Asia",27.3600006103516,79.620002746582,60000,11.0020999908447,0,1,0,9.1199254989624,10.3551025390625,5.05389642715454,0.586463093757629,0,0,0,0,0,0,0,0,1,0,0,0
"Farrukhabad",1800,"IND","Asia",27.3600006103516,79.620002746582,66000,11.0974102020264,0,1,0,9.1199254989624,10.3551025390625,5.05389642715454,0.586463093757629,0,0,0,0,0,0,0,0,0,1,0,0
"Farrukhabad",1900,"IND","Asia",27.3600006103516,79.620002746582,68000,11.1272630691528,0,1,0,9.1199254989624,10.3551025390625,5.05389642715454,0.586463093757629,0,0,0,0,0,0,0,0,0,0,0,1
"Ferozepore",1900,"IND","Asia",30.9099998474121,74.6100006103516,49000,10.7995758056641,0,1,0,7.23673486709595,10.3551025390625,5.33993911743164,0.349284321069717,0,0,0,0,0,0,0,0,0,0,0,1
"Fez",1100,"MAR","Africa",34.0299987792969,-5,125000,11.7360687255859,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,1,0,0,0,0,0,0,0,0,0,0
"Fez",1200,"MAR","Africa",34.0299987792969,-5,2e+05,12.206072807312,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,1,0,0,0,0,0,0,0,0,0
"Fez",1300,"MAR","Africa",34.0299987792969,-5,150000,11.9183902740479,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,1,0,0,0,0,0,0,0,0
"Fez",1500,"MAR","Africa",34.0299987792969,-5,130000,11.7752895355225,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,1,0,0,0,0,0,0
"Fez",1600,"MAR","Africa",34.0299987792969,-5,1e+05,11.5129251480103,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,0,1,0,0,0,0,0
"Fez",1700,"MAR","Africa",34.0299987792969,-5,80000,11.2897815704346,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,0,0,1,0,0,0,0
"Fez",1750,"MAR","Africa",34.0299987792969,-5,60000,11.0020999908447,7.28906965255737,1,7.28906965255737,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,0,0,0,1,0,0,0
"Fez",1800,"MAR","Africa",34.0299987792969,-5,40000,10.5966348648071,7.28906965255737,1,7.28906965255737,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,0,0,0,0,1,0,0
"Fez",1900,"MAR","Africa",34.0299987792969,-5,108000,11.5898866653442,7.28906965255737,1,7.28906965255737,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,0,0,0,0,0,0,0,1
"Fez",1400,"TUR","Asia",34.0299987792969,-5,125000,11.7360687255859,7.28906965255737,0,0,9.43208026885986,10.3551025390625,7.36266660690308,3.51657891273499,0,0,0,0,1,0,0,0,0,0,0,0
"Flensburg",1900,"DEU","Europe",54.7799987792969,9.43000030517578,48000,10.778956413269,10.1298637390137,1,10.1298637390137,9.82279300689697,0,4.41133451461792,1.37066185474396,0,0,0,0,0,0,0,0,0,0,0,1
